Algorithm,Map,Map Seed,Uncertainty,Number of Agents,Agent Seed,Runtime (secs),Success,Min SOC,Max SOC,CT Nodes,ODA* Nodes
ODA*,Circular,12345678, 2,11, 3698143787320357574, -1,0,-,-,-,-
CBS,Circular,12345678, 2,11, 7693102129964140150,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,11, 7693102129964140150, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 6681900990573883388,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 6681900990573883388, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 4236849748675328443,5.1178789138793945,1, 103, 137, 1059,-
ODA*,Open Map,12345678, 2,11, 4236849748675328443, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 5342745068752229192,29.039166927337646,1, 88, 112, 6236,-
ODA*,Open Map,12345678, 2,11, 5342745068752229192, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 4124612122703215221,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 4124612122703215221, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 7866663542569284809,0.47303032875061035,1, 90, 117, 104,-
ODA*,Open Map,12345678, 2,11, 7866663542569284809, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 5779009931054973650,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 5779009931054973650, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 5399190719377991556,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 5399190719377991556, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 5892841759990524297,3.400843858718872,1, 86, 117, 223,-
ODA*,Open Map,12345678, 2,11, 5892841759990524297, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 792557622826396196,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 792557622826396196, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 6857566786173721782,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 6857566786173721782, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 1787996435971736521,4.562463760375977,1, 124, 161, 1998,-
ODA*,Open Map,12345678, 2,11, 1787996435971736521, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 7002887619955921402,44.56400012969971,1, 119, 143, 9356,-
ODA*,Open Map,12345678, 2,11, 7002887619955921402, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 1729642244634464288,7.130376577377319,1, 102, 130, 2210,-
ODA*,Open Map,12345678, 2,11, 1729642244634464288, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 4964094058578186309,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 4964094058578186309, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 5228494273562189905,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 5228494273562189905, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 4892210141609090630,4.06013560295105,1, 105, 136, 815,-
ODA*,Open Map,12345678, 2,11, 4892210141609090630, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 1332520227236982132,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 1332520227236982132, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 524622434293033505,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 524622434293033505, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 951567967199473386,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 951567967199473386, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 7288840498854273354,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 7288840498854273354, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 2258791274867563316,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 2258791274867563316, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 4388147373656794080,9.570364236831665,1, 99, 130, 350,-
ODA*,Open Map,12345678, 2,11, 4388147373656794080, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 5264738541108967718,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 5264738541108967718, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 7533322728453865930,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 7533322728453865930, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 6031662103171929573,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 6031662103171929573, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 5409817873093634401,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 5409817873093634401, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 349736707907239449,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 349736707907239449, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 1701909830909891970,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,11, 1701909830909891970, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,11, 3518703155177185051,1.5046980381011963,1, 106, 138, 310,-
ODA*,Open Map,12345678, 2,11, 3518703155177185051, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 2860400082546247624,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 2860400082546247624, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 3822520938455506211,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 3822520938455506211, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 6312160685374654834,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 6312160685374654834, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 3818838168862451092,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 3818838168862451092, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 1574469977545635786,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 1574469977545635786, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 5533455406970150360,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 5533455406970150360, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 8358120588495808078,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 8358120588495808078, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 6783562640546564382,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 6783562640546564382, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 63185424580185308,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 63185424580185308, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 6315476707939377096,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 6315476707939377096, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 8661365119747900930,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 8661365119747900930, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 3273519149673848868,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 3273519149673848868, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 3873052856495667665,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 3873052856495667665, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 2026643973126907460,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 2026643973126907460, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 36043338824366682,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 36043338824366682, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 8778915026904512543,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 8778915026904512543, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 1110965428158847985,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 1110965428158847985, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 4469260576689128205,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 4469260576689128205, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 5359023793850050384,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 5359023793850050384, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 8736995398977008485,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 8736995398977008485, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 2384615514395150395,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 2384615514395150395, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 163445404212617715,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 163445404212617715, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 631145885437438897,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 631145885437438897, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 7538894546158875856,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 7538894546158875856, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 5674633711591966098,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 5674633711591966098, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 554397561108805476,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 554397561108805476, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 1313916352580602236,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 1313916352580602236, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 5258180980601188891,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 5258180980601188891, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 3191885692022282532,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 3191885692022282532, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 4,11, 2480666615963302168,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 4,11, 2480666615963302168, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 1010735548406517162,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 1010735548406517162, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 3616394598759387772,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 3616394598759387772, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 1785478692915354631,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 1785478692915354631, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 1392791603699774869,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 1392791603699774869, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 7244997763808531423,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 7244997763808531423, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 7680890689732878393,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 7680890689732878393, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 2289218014826628443,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 2289218014826628443, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 1227326747633432171,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 1227326747633432171, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 7550596484295069033,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 7550596484295069033, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 6294654398221948425,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 6294654398221948425, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 7097396863556900359,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 7097396863556900359, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 1029266455249154889,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 1029266455249154889, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 941395325499526488,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 941395325499526488, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 6353125065246177666,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 6353125065246177666, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 5311870198672475541,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 5311870198672475541, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 3594790533387401090,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 3594790533387401090, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 2930018301784902710,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 2930018301784902710, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 1914693443812708232,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 1914693443812708232, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 6952622740811793445,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 6952622740811793445, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 4775475918246234287,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 4775475918246234287, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 8895561824273820899,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 8895561824273820899, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 8797950465559462797,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 8797950465559462797, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 7499172320707786462,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 7499172320707786462, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 8020543926300744772,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 8020543926300744772, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 1920330021056601326,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 1920330021056601326, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 6433526168054794499,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 6433526168054794499, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 4447849806749357664,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 4447849806749357664, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 5987434860472371096,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 5987434860472371096, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 3088011938896968593,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 3088011938896968593, -1,0,-,-,-,-
CBS,Circular,12345678, 4,11, 2027123725457921238,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,11, 2027123725457921238, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 6125003557001260468,1.150787115097046,1, 129, 197, 87,-
ODA*,Open Map,12345678, 4,11, 6125003557001260468, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 6283739150802207068,6.601095676422119,1, 127, 201, 1323,-
ODA*,Open Map,12345678, 4,11, 6283739150802207068, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 7387429975218492318,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 7387429975218492318, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 8410805958160165591,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 8410805958160165591, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 7267308678150718161,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 7267308678150718161, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 7626456651205266931,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 7626456651205266931, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 7221337258809570301,1.5107016563415527,1, 135, 215, 240,-
ODA*,Open Map,12345678, 4,11, 7221337258809570301, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 2495316523263167305,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 2495316523263167305, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 4112389529979786984,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 4112389529979786984, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 5592979872996152531,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 5592979872996152531, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 623254944034320455,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 623254944034320455, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 3431400357982126715,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 3431400357982126715, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 8142299979805415626,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 8142299979805415626, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 5903355622918378294,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 5903355622918378294, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 1939880907886652014,0.7281725406646729,1, 117, 201, 302,-
ODA*,Open Map,12345678, 4,11, 1939880907886652014, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 6946574451808261877,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 6946574451808261877, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 7989489979275066926,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 7989489979275066926, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 6126737318994607384,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 6126737318994607384, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 2656083800969431217,0.23944711685180664,1, 121, 201, 41,-
ODA*,Open Map,12345678, 4,11, 2656083800969431217, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 775303331993756623,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 775303331993756623, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 1326145642077468107,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 1326145642077468107, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 9187556252278259735,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 9187556252278259735, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 5221656454348710529,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 5221656454348710529, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 4948121330535234419,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 4948121330535234419, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 3265401253228585813,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 3265401253228585813, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 6720925463521719807,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 6720925463521719807, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 5580861192060082145,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 5580861192060082145, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 2987324548312123041,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 2987324548312123041, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 1280779469498802230,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 1280779469498802230, -1,0,-,-,-,-
CBS,Open Map,12345678, 4,11, 2524573993955327188,-1,0,-,-,-,-
ODA*,Open Map,12345678, 4,11, 2524573993955327188, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 8601543762197903448,1.093276023864746,1, 4502, 4502, 3,-
ODA*,Corridor Map,12345678, 0,12, 8601543762197903448, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 8190064657377202978,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 8190064657377202978, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 8615246931527615045,13.744961500167847,1, 5397, 5397, 36,-
ODA*,Corridor Map,12345678, 0,12, 8615246931527615045, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 3282970030300099472,1.7664248943328857,1, 4257, 4257, 9,-
ODA*,Corridor Map,12345678, 0,12, 3282970030300099472, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 4319399425891998860,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 4319399425891998860, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 6346535705554003951,52.26896929740906,1, 5565, 5565, 13,-
ODA*,Corridor Map,12345678, 0,12, 6346535705554003951, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 4171408161836609635,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 4171408161836609635, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 6708420396913634469,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 6708420396913634469, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 5535653380277760905,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 5535653380277760905, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 952862216306163857,0.8305034637451172,1, 5377, 5377, 2,-
ODA*,Corridor Map,12345678, 0,12, 952862216306163857, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 8276184203490171495,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 8276184203490171495, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 8901576870982805941,2.7012343406677246,1, 4561, 4561, 8,-
ODA*,Corridor Map,12345678, 0,12, 8901576870982805941, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 5613811513911556377,37.78033137321472,1, 5915, 5915, 13,-
ODA*,Corridor Map,12345678, 0,12, 5613811513911556377, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 3450208265900326401,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 3450208265900326401, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 2712031887673549581,0.8154573440551758,1, 4294, 4294, 2,-
ODA*,Corridor Map,12345678, 0,12, 2712031887673549581, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 4234434495330775737,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 4234434495330775737, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 6568266671908728607,1.253847360610962,1, 5121, 5121, 4,-
ODA*,Corridor Map,12345678, 0,12, 6568266671908728607, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 8729978856467720835,4.23700475692749,1, 3782, 3782, 2,-
ODA*,Corridor Map,12345678, 0,12, 8729978856467720835, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 5636778024889836498,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 5636778024889836498, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 326461621179260644,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 326461621179260644, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 5843404971040075325,0.9234619140625,1, 3754, 3754, 3,-
ODA*,Corridor Map,12345678, 0,12, 5843404971040075325, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 5617772926358299348,1.875493049621582,1, 4869, 4869, 6,-
ODA*,Corridor Map,12345678, 0,12, 5617772926358299348, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 8847496788970770004,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 8847496788970770004, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 3161126399106377939,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 3161126399106377939, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 3566534696846383812,2.5977132320404053,1, 4047, 4047, 5,-
ODA*,Corridor Map,12345678, 0,12, 3566534696846383812, 41.58622646331787,1, 4047, 4047,-, 9153
CBS,Corridor Map,12345678, 0,12, 498233036439191060,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 498233036439191060, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 1997991581545991342,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 1997991581545991342, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 4289039974347552749,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 4289039974347552749, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 893543236732582719,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 0,12, 893543236732582719, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,12, 1962173983327135667,1.2482428550720215,1, 4723, 4723, 4,-
ODA*,Corridor Map,12345678, 0,12, 1962173983327135667, -1,0,-,-,-,-
CBS,Circular,12345678, 0,12, 907208967269946619,-1,0,-,-,-,-
ODA*,Circular,12345678, 0,12, 907208967269946619, -1,0,-,-,-,-
CBS,Circular,12345678, 0,12, 7250040589737150525,3.7455170154571533,1, 1570, 1570, 102,-
ODA*,Circular,12345678, 0,12, 7250040589737150525, -1,0,-,-,-,-
CBS,Circular,12345678, 0,12, 7329470304248917847,0.36469388008117676,1, 1756, 1756, 7,-
ODA*,Circular,12345678, 0,12, 7329470304248917847, 15.219965696334839,1, 1756, 1756,-, 6071
CBS,Circular,12345678, 0,12, 9211120391438722926,4.422236680984497,1, 1351, 1351, 163,-
ODA*,Circular,12345678, 0,12, 9211120391438722926, -1,0,-,-,-,-
CBS,Circular,12345678, 0,12, 7642205036419496469,0.509361982345581,1, 1915, 1915, 12,-
ODA*,Circular,12345678, 0,12, 7642205036419496469, -1,0,-,-,-,-
CBS,Circular,12345678, 0,12, 927202635829197191,0.20720219612121582,1, 1430, 1430, 4,-
ODA*,Circular,12345678, 0,12, 927202635829197191, 10.016672849655151,1, 1430, 1430,-, 4609
CBS,Circular,12345678, 0,12, 440393081168559129,1.4266901016235352,1, 1358, 1358, 2,-
ODA*,Circular,12345678, 0,12, 440393081168559129, -1,0,-,-,-,-
CBS,Circular,12345678, 0,12, 7785442998662541357,0.43950462341308594,1, 1529, 1529, 6,-
ODA*,Circular,12345678, 0,12, 7785442998662541357, -1,0,-,-,-,-
CBS,Circular,12345678, 0,12, 6016427964512491489,1.0795872211456299,1, 2598, 2598, 21,-
ODA*,Circular,12345678, 0,12, 6016427964512491489, 9.563270807266235,1, 2598, 2598,-, 5527
CBS,Circular,12345678, 0,12, 3610711460124872881,0.38337087631225586,1, 1882, 1882, 7,-
ODA*,Circular,12345678, 0,12, 3610711460124872881, 12.316508293151855,1, 1882, 1882,-, 6563
CBS,Circular,12345678, 0,12, 9221751303406764472,0.9014348983764648,1, 1987, 1987, 20,-
ODA*,Circular,12345678, 0,12, 9221751303406764472, -1,0,-,-,-,-
CBS,Circular,12345678, 0,12, 5920579348682876634,-1,0,-,-,-,-
ODA*,Circular,12345678, 0,12, 5920579348682876634, -1,0,-,-,-,-
CBS,Circular,12345678, 0,12, 4542575544942658392,0.7184994220733643,1, 1245, 1245, 3,-
ODA*,Circular,12345678, 0,12, 4542575544942658392, -1,0,-,-,-,-
CBS,Circular,12345678, 0,12, 4454412331412687871,0.26093435287475586,1, 1736, 1736, 5,-
ODA*,Circular,12345678, 0,12, 4454412331412687871, 10.02218222618103,1, 1736, 1736,-, 4824
